citation,exp,latitude,longitude,z,gs_mat,gs_map,gs_par,gs_ai,ecosystem_type,experiment_type,species,family,growth_form,growth_duration,photo_path,n_fixer,myc_assoc,response,gNi,vNi,wNi,gPi,vPi,wPi,gNPi,vNPi,wNPi,dNi,dvNi,dwNi,dPi,dvPi,dwPi,dNPi,dvNPi,dwNPi,dNPi_se
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cecropia_pachystachya,urticaceae,tree,perennial,c3,no,AM,leaf_p_mass,-2.065217391,0.76657018,1.304512002,5.234804291,2.212698498,0.451936855,5.705848822,2.534794423,0.39450931,-2.383524868,0.294384303,3.396920249,5.736619173,0.507099996,1.971997648,-1.615949063,0.270400714,3.698215089,0.260000343
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,heliocarpus_popayanensis,malvaceae,tree,perennial,c3,no,AM,leaf_p_mass,0.454970994,0.512937413,1.949555589,3.975776785,1.487925065,0.672076856,3.910600117,1.455799579,0.686907741,0.155602061,0.250189156,3.996975788,3.993786232,0.374611941,2.669429055,-0.224758533,0.250394659,3.993695403,0.250197252
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,aspidosperma_polyneuron,apocynaceae,tree,perennial,c3,no,NM-AM,bgb,2.834162485,1.002029812,0.9979743,1.130434783,0.579867675,1.724531377,2.91288922,1.030307726,0.970583812,2.542706059,0.300510579,3.327669873,0.59329808,0.25275002,3.956478414,-0.508541212,0.252020423,3.96793239,0.251008179
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cariniana_estrellensis,lecythidaceae,tree,perennial,c3,no,AM,bgb,0.333463039,0.50694985,1.972581707,-0.865994093,0.546871611,1.828582762,-2.029089024,0.757325142,1.320436817,-0.603252486,0.252843075,3.955022305,-1.738786577,0.273620147,3.654701646,-0.958106889,0.257171631,3.888453772,0.253560462
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,croton_floribundus,euphorbiaceae,tree,perennial,c3,no,AM,bgb,-0.865994093,0.546871611,1.828582762,1.950830027,0.737858612,1.355273197,-1.193750388,0.589064999,1.697605529,-2.076185868,0.283676154,3.52514649,0.812420557,0.255156462,3.919163918,-1.414213562,0.265625,3.764705882,0.257694102
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cecropia_pachystachya,urticaceae,tree,perennial,c3,no,AM,bgb,0.648260275,0.526265087,1.900183055,0,0.5,2,1.34216284,0.612587568,1.632419677,1.132227835,0.260015155,3.845929669,0.5113287,0.252042633,3.967582736,0.5113287,0.252042633,3.967582736,0.251019239
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,heliocarpus_popayanensis,malvaceae,tree,perennial,c3,no,AM,bgb,0.624178191,0.524349901,1.907123465,1.780291602,0.698089887,1.432480285,1.517233141,0.643874775,1.553097028,0.179029987,0.250250404,3.995997542,1.588891139,0.269723243,3.707503997,-0.111893742,0.250097814,3.998435586,0.250048902
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,aspidosperma_polyneuron,apocynaceae,tree,perennial,c3,no,NM-AM,agb,6.699550554,3.305248601,0.302549103,5.683335723,2.518769059,0.397019328,2.655582253,0.940757319,1.062973394,0.822659153,0.255287251,3.917156056,1.645318307,0.271149003,3.688009141,-4.648024217,0.418782259,2.387875749,0.32356694
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cariniana_estrellensis,lecythidaceae,tree,perennial,c3,no,AM,agb,-0.222308692,0.503088822,1.987720569,-0.457033332,0.513054967,1.949108897,4.557328195,1.798077517,0.556149549,2.511253253,0.299268695,3.341478806,2.277648299,0.290528764,3.441999982,2.744858207,0.308861301,3.237699238,0.277876457
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,croton_floribundus,euphorbiaceae,tree,perennial,c3,no,AM,agb,0.389362379,0.509475191,1.962804111,2.712392582,0.959817095,1.041865169,1.78501912,0.699143329,1.43032188,0.063373155,0.250031376,3.999498043,2.218060439,0.288435876,3.466975101,-0.316865777,0.250784406,3.987488765,0.250391896
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cecropia_pachystachya,urticaceae,tree,perennial,c3,no,AM,agb,0.141818809,0.501257036,1.994984466,0.12120365,0.500918145,1.99633415,2.507508615,0.892974966,1.119852222,1.522738901,0.268115107,3.729741339,1.472101503,0.266930335,3.746295832,1.385294534,0.264992507,3.773691603,0.257387115
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,heliocarpus_popayanensis,malvaceae,tree,perennial,c3,no,AM,agb,0.008354255,0.500004362,1.999982552,1.142116028,0.581526814,1.719611162,2.656556163,0.941080666,1.062608166,1.043886885,0.25851328,3.868273229,1.95545008,0.27987332,3.573045114,1.03408513,0.258354157,3.870655742,0.254142754
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,aspidosperma_polyneuron,apocynaceae,tree,perennial,c3,no,NM-AM,rootshoot,0.166781581,0.501738506,1.993070071,-0.726633932,0.532999804,1.876173296,1.024515428,0.565601991,1.768027721,1.156065433,0.260441307,3.839636699,0.135124531,0.250142646,3.997718972,0.945871718,0.256989635,3.891207516,0.253470726
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cariniana_estrellensis,lecythidaceae,tree,perennial,c3,no,AM,rootshoot,-0.045206543,0.500127727,1.999489223,1.70135607,0.68091328,1.468615798,-0.762659147,0.536353061,1.864443541,-1.376924877,0.264811892,3.776265462,0.771683173,0.254652304,3.92692304,-1.346662791,0.264167974,3.785470225,0.256986368
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,croton_floribundus,euphorbiaceae,tree,perennial,c3,no,AM,rootshoot,0.838466539,0.543939134,1.838440991,3.315584827,1.187068921,0.84241107,0.541393565,0.518319187,1.929313105,-1.317022137,0.263551151,3.794329855,1.886887484,0.27781519,3.599515197,NA,0.29014353,3.446570043,0.269324864
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cecropia_pachystachya,urticaceae,tree,perennial,c3,no,AM,rootshoot,2.141046268,0.786504945,1.271447822,0.988596298,0.561082665,1.782268572,1.365023525,0.616455577,1.622176906,1.63268606,0.270825498,3.692414513,-0.2902553,0.250658189,3.989496635,-1.197303111,0.26119949,3.828491393,0.255538397
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,heliocarpus_popayanensis,malvaceae,tree,perennial,c3,no,AM,rootshoot,0.498602659,0.515537788,1.93972202,1.484895597,0.637807183,1.567871962,0.643300385,0.525864712,1.901629788,-0.376844313,0.251109466,3.982326976,0.958261252,0.257173942,3.888418829,-0.785989566,0.254826403,3.924240141,0.252401666
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,aspidosperma_polyneuron,apocynaceae,tree,perennial,c3,no,NM-AM,tla,5.35919729,2.295062225,0.435718034,8.851114183,5.396388893,0.185309106,1.915954227,0.729430038,1.370933398,-0.960606382,0.257209099,3.887887347,2.836123288,0.312840588,3.196516172,-6.046753925,0.535650258,1.866889794,0.365940657
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cariniana_estrellensis,lecythidaceae,tree,perennial,c3,no,AM,tla,-0.778694822,0.537897852,1.859089039,-2.886668261,1.020803353,0.979620607,-1.466421104,0.634399428,1.57629398,0.629689507,0.253097726,3.951043012,-1.798192876,0.2752617,3.632906429,1.452579203,0.266484268,3.752566733,0.258110571
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,croton_floribundus,euphorbiaceae,tree,perennial,c3,no,AM,tla,-1.600135351,0.660027071,1.51508937,-0.020215296,0.500025541,1.999897841,1.575054176,0.655049729,1.526601655,0.335291616,0.250878285,3.985996637,1.469303385,0.266866035,3.747198482,1.491727347,0.267384769,3.739928802,0.258546306
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cecropia_pachystachya,urticaceae,tree,perennial,c3,no,AM,tla,-0.494553732,0.515286462,1.940668101,-0.655245862,0.526834196,1.898130393,2.065657203,0.76668373,1.304318797,1.211298097,0.261462837,3.824635322,1.19628527,0.261180457,3.828770395,1.69822729,0.272531062,3.669306511,0.261022538
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,heliocarpus_popayanensis,malvaceae,tree,perennial,c3,no,AM,tla,0.520859433,0.516955909,1.934400946,1.531395227,0.646573209,1.546615273,2.574899497,0.914381714,1.093635169,1.376587937,0.264804643,3.776368826,2.050761905,0.282856441,3.535362313,0.87651581,0.256002187,3.906216626,0.252983294
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,aspidosperma_polyneuron,apocynaceae,tree,perennial,c3,no,NM-AM,total_biomass,5.317486841,2.267229144,0.441067019,2.763409353,0.977276953,1.023251389,1.494024662,0.639506856,1.563704894,1.362418469,0.264501438,3.78069778,0.144938135,0.250164118,3.99737584,-3.072688462,0.32376105,3.088697669,0.284500022
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cariniana_estrellensis,lecythidaceae,tree,perennial,c3,no,AM,total_biomass,-2.392356668,0.857710652,1.165894347,-3.536527249,1.281689061,0.780220437,2.600387683,0.922626006,1.083862793,1.940053432,0.279404745,3.579037289,0.754465224,0.254447014,3.930091318,4.419010595,0.402559802,2.484102971,0.317238003
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,croton_floribundus,euphorbiaceae,tree,perennial,c3,no,AM,total_biomass,-1.149068323,0.582522376,1.716672255,2.169304578,0.794117647,1.259259259,-0.531116451,0.517630293,1.931880753,-1.879459387,0.277596622,3.602349314,1.289825069,0.262997256,3.802321047,-0.970439814,0.257357449,3.885646229,0.253652049
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,cecropia_pachystachya,urticaceae,tree,perennial,c3,no,AM,total_biomass,0.174825228,0.501910241,1.992388116,0.128985391,0.501039827,1.995849324,2.454421745,0.876511631,1.140886172,1.512679041,0.267876546,3.733062917,1.434644011,0.266079714,3.758272225,1.344603592,0.264124678,3.786090745,0.256965308
cunha2024,londrina_fnp,NA,NA,NA,NA,NA,NA,NA,NA,greenhouse,heliocarpus_popayanensis,malvaceae,tree,perennial,c3,no,AM,total_biomass,0.059812335,0.500223595,1.999106021,1.45950719,0.633135077,1.57944179,2.565944881,0.911504571,1.097087203,0.961848626,0.257227756,3.887605347,2.045560426,0.28268998,3.537444092,0.896564782,0.256279909,3.901983586,0.25312048
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,hancea_hookeriana,euphorbiaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.444635404,0.68314172,1.463825104,0.748620353,0.713369369,1.401798343,-0.099951208,0.667499187,1.498129166,-0.02161904,0.333338202,2.999956183,-0.064857121,0.33337715,2.999605698,-0.648571209,0.337715048,2.961076226,0.335517038
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,gironniera_subaequalis,cannabaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.349242915,0.676830884,1.477473949,-0.203594639,0.670120898,1.492268041,0.096974644,0.66745034,1.498238805,0.357645807,0.334665735,2.988056131,-0.294531841,0.334236969,2.991889268,-0.084151955,0.333407099,2.999336251,0.333370214
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,calamus_tetradactyloides,arecaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.068700143,0.667059976,1.499115576,0.268953025,0.672694644,1.486558587,0.192962401,0.669769541,1.493050877,0.006738427,0.333333806,2.999995743,0.249321814,0.333980848,2.99418367,-0.101076411,0.333439755,2.999042514,0.33338654
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,cryptocarya_chinensis,lauraceae,tree,perennial,c3,no,AM,leaf_n_mass,-0.098927608,0.667482223,1.498167241,0.112824119,0.66772744,1.497617051,-0.384517042,0.67898778,1.472780557,-0.404485335,0.335037587,2.984739736,-0.113255894,0.333466947,2.99879796,-0.258870614,0.334031396,2.993730567,0.333682182
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,psychotria_asiatica,rubiaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.324838515,0.675460005,1.480472556,0.138229475,0.668258949,1.496425901,0.210664906,0.670364975,1.491724713,0.294308668,0.3342356,2.991901522,0.034221938,0.333345533,2.99989021,-0.157420916,0.333591472,2.997678547,0.333462378
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,nephelium_lappaceum,sapindaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.448761746,0.683448925,1.463167126,0.358737532,0.677391051,1.476252156,0.277670986,0.673091765,1.485681526,0.225314403,0.333862152,2.995248172,0.04172489,0.333351468,2.999836793,-0.35883405,0.334674603,2.987976953,0.334003295
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,ampelocalamus_actinotrichus,poaceae,graminoid,perennial,c3,no,AM,leaf_n_mass,0,0.666666667,1.5,-0.126936097,0.668009398,1.496984928,-0.044443492,0.666831269,1.499629737,0.067841967,0.333381276,2.999568575,-0.118723442,0.333480159,2.998679152,0.067841967,0.333381276,2.999568575,0.333357304
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,rhapis_excelsa,arecaceae,tree,perennial,c3,no,AM,leaf_n_mass,-0.382944839,0.678887229,1.472998691,-0.109888451,0.667672956,1.497739261,-0.135942237,0.668206691,1.496542931,-0.257005111,0.334021371,2.993820415,0.082241636,0.333403788,2.999366038,0.174763476,0.333651482,2.997139392,0.33349237
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,blastus_cochinchinensis,melastomataceae,tree,perennial,c3,no,AM,leaf_n_mass,-0.317433478,0.675063668,1.481341758,-0.650583203,0.701938209,1.424626823,-0.31256116,0.674807873,1.481903279,0.016356185,0.33333612,2.99997492,-0.441617,0.33536485,2.981827108,0.359836074,0.334682104,2.987909982,0.334007038
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,gironniera_subaequalis,cannabaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.275117568,0.67297414,1.485941199,-0.062586221,0.666993086,1.499265915,-0.439553805,0.682767296,1.464627856,0.039771549,0.33334981,2.999851716,-0.357943943,0.334667957,2.988036289,-0.310218084,0.334335784,2.991004996,0.333834182
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,calamus_tetradactyloides,arecaceae,tree,perennial,c3,no,AM,leaf_n_mass,1.2,0.786666667,1.271186441,-0.37829785,0.678592439,1.473638584,-0.037059284,0.666781116,1.499742533,0.728862144,0.338867084,2.95100955,-0.776918989,0.339620866,2.94445984,-0.424502128,0.335210438,2.98320066,0.334270568
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,cryptocarya_chinensis,lauraceae,tree,perennial,c3,no,AM,leaf_n_mass,0.191155802,0.669711712,1.4931798,-1.079876147,0.763844374,1.309167199,-0.88113191,0.73136612,1.367304244,0.149336097,0.333565638,2.997910712,-0.938684036,0.342511747,2.919607892,-0.128002369,0.333504006,2.998464729,0.333418659
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,psychotria_asiatica,rubiaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.243018506,0.671588166,1.489007773,-0.155892676,0.668691877,1.495457077,-0.012423648,0.666679529,1.49997106,0.250894048,0.33398904,2.994110227,-0.265652521,0.334068451,2.993398503,-0.103309314,0.333444508,2.998999757,0.333388916
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,nephelium_lappaceum,sapindaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.470515832,0.685115429,1.459608057,-0.132589678,0.668131669,1.496710973,0.027949997,0.666731767,1.499853539,0.412518685,0.335105955,2.984130797,-0.388946189,0.334909158,2.985884312,-0.259297459,0.3340337,2.993709919,0.333683333
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,ampelocalamus_actinotrichus,poaceae,graminoid,perennial,c3,no,AM,leaf_n_mass,-0.328008562,0.675632468,1.480094648,-0.98386991,0.747333333,1.33809099,-0.234315073,0.671241963,1.489775752,-0.087202015,0.333412544,2.999287276,-0.196204533,0.333734336,2.996395316,0.283406547,0.334169992,2.992488921,0.333751401
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,rhapis_excelsa,arecaceae,tree,perennial,c3,no,AM,leaf_n_mass,0.465137898,0.684696105,1.460501954,0.069278424,0.667066625,1.499100633,0.057236218,0.666939665,1.499386004,0.294179539,0.334234808,2.991908607,-0.205925677,0.333775056,2.996029756,-0.294179539,0.334234808,2.991908607,0.333783767
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,hancea_hookeriana,euphorbiaceae,tree,perennial,c3,no,AM,leaf_p_mass,0,0.666666667,1.5,0.941357449,0.740512821,1.350415512,0.627571632,0.699487179,1.429618768,-0.19710003,0.333738004,2.996362377,0.985500149,0.34345011,2.911631039,-0.19710003,0.333738004,2.996362377,0.333535607
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,gironniera_subaequalis,cannabaceae,tree,perennial,c3,no,AM,leaf_p_mass,0.4,0.68,1.470588235,1.2,0.786666667,1.271186441,0.8,0.72,1.388888889,6.27E-16,0.333333333,3,0.903225806,0.341831426,2.925418569,-0.451612903,0.335457856,2.981000388,0.334393908
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,calamus_tetradactyloides,arecaceae,tree,perennial,c3,no,AM,leaf_p_mass,0,0.666666667,1.5,1.087840166,0.765283019,1.306706114,0.736286389,0.711843137,1.404803878,-0.076887687,0.333394914,2.999445879,0.999539926,0.343740417,2.909172008,-0.076887687,0.333394914,2.999445879,0.333364122
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,cryptocarya_chinensis,lauraceae,tree,perennial,c3,no,AM,leaf_p_mass,0,0.666666667,1.5,0.627571632,0.699487179,1.429618768,0.313785816,0.674871795,1.481762918,-0.177137154,0.333660183,2.997061234,0.531411463,0.336274981,2.973756769,-0.177137154,0.333660183,2.997061234,0.333496718
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,psychotria_asiatica,rubiaceae,tree,perennial,c3,no,AM,leaf_p_mass,0.4,0.68,1.470588235,0.941357449,0.740512821,1.350415512,0.4,0.68,1.470588235,-0.19710003,0.333738004,2.996362377,0.59130009,0.336975373,2.967575914,-0.59130009,0.336975373,2.967575914,0.335149406
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,nephelium_lappaceum,sapindaceae,tree,perennial,c3,no,AM,leaf_p_mass,0.8,0.72,1.388888889,0.4,0.68,1.470588235,0.8,0.72,1.388888889,0.677419355,0.33811351,2.957586638,0.225806452,0.333864464,2.995227428,-0.225806452,0.333864464,2.995227428,0.333598793
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,ampelocalamus_actinotrichus,poaceae,graminoid,perennial,c3,no,AM,leaf_p_mass,-0.4,0.68,1.470588235,0.941357449,0.740512821,1.350415512,0.420180585,0.68137931,1.467611336,-0.278741535,0.334142675,2.992733564,0.836224606,0.340617412,2.935845214,9.67E-17,0.333333333,3,0.333333333
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,rhapis_excelsa,arecaceae,tree,perennial,c3,no,AM,leaf_p_mass,-0.4,0.68,1.470588235,0.8,0.72,1.388888889,-0.4,0.68,1.470588235,-0.903225806,0.341831426,2.925418569,0.451612903,0.335457856,2.981000388,-0.451612903,0.335457856,2.981000388,0.334393908
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,blastus_cochinchinensis,melastomataceae,tree,perennial,c3,no,AM,leaf_p_mass,0,0.666666667,1.5,2.175680332,1.061132075,0.942389758,0.941357449,0.740512821,1.350415512,-1.179125002,0.347815998,2.875083397,1.822284095,0.36792416,2.717951442,-1.179125002,0.347815998,2.875083397,0.340497674
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,gironniera_subaequalis,cannabaceae,tree,perennial,c3,no,AM,leaf_p_mass,0,0.666666667,1.5,0,0.666666667,1.5,0,0.666666667,1.5,0,0.333333333,3,0,0.333333333,3,0,0.333333333,3,0.333333333
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,calamus_tetradactyloides,arecaceae,tree,perennial,c3,no,AM,leaf_p_mass,-0.4,0.68,1.470588235,2,1,1,0.613571991,0.698039216,1.43258427,-0.093660153,0.333424711,2.999177829,1.030261684,0.344389991,2.903684852,0.093660153,0.333424711,2.999177829,0.333379019
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,cryptocarya_chinensis,lauraceae,tree,perennial,c3,no,AM,leaf_p_mass,0,0.666666667,1.5,0.941357449,0.740512821,1.350415512,0.4,0.68,1.470588235,-0.39420006,0.334952018,2.985502244,0.78840012,0.33980807,2.9428377,-0.39420006,0.334952018,2.985502244,0.334141695
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,psychotria_asiatica,rubiaceae,tree,perennial,c3,no,AM,leaf_p_mass,0,0.666666667,1.5,0.941357449,0.740512821,1.350415512,0.8,0.72,1.388888889,-0.19710003,0.333738004,2.996362377,0.985500149,0.34345011,2.911631039,-0.19710003,0.333738004,2.996362377,0.333535607
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,nephelium_lappaceum,sapindaceae,tree,perennial,c3,no,AM,leaf_p_mass,0.313785816,0.674871795,1.481762918,0.313785816,0.674871795,1.481762918,0.627571632,0.699487179,1.429618768,0.39420006,0.334952018,2.985502244,0.39420006,0.334952018,2.985502244,-2.74E-16,0.333333333,3,0.333333333
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,ampelocalamus_actinotrichus,poaceae,graminoid,perennial,c3,no,AM,leaf_p_mass,0.313785816,0.674871795,1.481762918,0.490857593,0.686745098,1.456144358,0.490857593,0.686745098,1.456144358,0.068277453,0.333381894,2.999563019,0.477942172,0.335712799,2.978736594,-0.068277453,0.333381894,2.999563019,0.333357613
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,rhapis_excelsa,arecaceae,tree,perennial,c3,no,AM,leaf_p_mass,-0.4,0.68,1.470588235,0.627571632,0.699487179,1.429618768,1.2,0.786666667,1.271186441,-2.74E-16,0.333333333,3,1.182600179,0.347901492,2.874376869,0.39420006,0.334952018,2.985502244,0.334141695
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,hancea_hookeriana,euphorbiaceae,tree,perennial,c3,no,AM,leaf_np,0.33171023,0.675835973,1.479648968,-0.611882026,0.697866635,1.432938545,-0.571772484,0.693910314,1.441108425,0.295964345,0.33424578,2.991810396,-1.124222774,0.346498717,2.886013571,-0.203751574,0.333765778,2.996113039,0.333549486
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,gironniera_subaequalis,cannabaceae,tree,perennial,c3,no,AM,leaf_np,-0.432760881,0.682273498,1.465687884,-1.687002686,0.903831505,1.10640091,-0.880267338,0.731239216,1.367541536,0.042879463,0.333352486,2.999827637,-1.41803135,0.354279301,2.822631739,0.570973896,0.336729283,2.969744687,0.335027005
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,calamus_tetradactyloides,arecaceae,tree,perennial,c3,no,AM,leaf_np,0.536308347,0.690635554,1.447941675,-1.150477498,0.776966539,1.287056712,-1.099035806,0.767323309,1.303231622,0.196682199,0.33373629,2.996377764,-1.441622403,0.354982033,2.817043984,-0.127552841,0.33350281,2.998475488,0.333418061
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,cryptocarya_chinensis,lauraceae,tree,perennial,c3,no,AM,leaf_np,0.191067925,0.669708913,1.493186041,-0.521285551,0.689311552,1.450722822,-0.413059983,0.680884879,1.468677056,0.067146571,0.333380299,2.999577372,-0.530651772,0.336266576,2.973831095,-0.073491129,0.333389593,2.999493747,0.333361462
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,psychotria_asiatica,rubiaceae,tree,perennial,c3,no,AM,leaf_np,-0.089426953,0.667333098,1.498502026,-0.713229799,0.709058062,1.41032174,-0.243333514,0.671600933,1.488979468,0.276800664,0.334131444,2.992834163,-0.603539591,0.337127709,2.966234973,0.405213343,0.335043728,2.984685035,0.334187436
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,nephelium_lappaceum,sapindaceae,tree,perennial,c3,no,AM,leaf_np,-0.268842075,0.672689672,1.486569576,-0.179053668,0.669338351,1.494012704,-0.48312882,0.686117788,1.457475695,-0.420163524,0.335172264,2.983540424,-0.290591003,0.334212949,2.992104292,-0.012502612,0.333334962,2.999985346,0.333334147
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,ampelocalamus_actinotrichus,poaceae,graminoid,perennial,c3,no,AM,leaf_np,0.916647824,0.736686936,1.357428714,-0.728362021,0.710875936,1.406715221,-0.450493166,0.683578674,1.462889405,0.446684694,0.335411742,2.981410235,-0.966284409,0.343059433,2.914946811,-0.210191984,0.333793549,2.995863773,0.333563362
yu2022,primary_fnp,18.73,108.895,901,20.58333333,126.5,831.7766204,1.022591667,forest,field,rhapis_excelsa,arecaceae,tree,perennial,c3,no,AM,leaf_np,0.716895934,0.709494982,1.409453239,-2.386247024,1.141181238,0.876284999,0.089356013,0.667332041,1.4985044,0.899657951,0.341764421,2.925992111,-0.761327277,0.339371034,2.94662744,0.517214322,0.336119903,2.975128792,0.334723718
yu2022,secondary_fnp,18.74166667,108.8583333,845,20.93333348,123.9166667,833.3321759,1.0339,forest,field,blastus_cochinchinensis,melastomataceae,tree,perennial,c3,no,AM,leaf_np,0.112412601,0.667719716,1.497634376,-4.291713172,2.201566829,0.45422196,-1.503489896,0.855040156,1.169535715,0.68278984,0.338189604,2.956921173,-2.058034896,0.377453204,2.649335038,0.53504765,0.336315375,2.973399597,0.334821034
